lastname,firstname,team,points,games,liga_id,season,bezirk,spielklasse,altersklasse,geschlecht,league_full_name,kreis
38.,Hümmer,Sebastian,TTL uniVersa Bamberg,113,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
39.,Pedro,Christoph,DJK Bamberg,109,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
40.,Otto,Julius,BBC Bayreuth,98,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
41.,Land,Erik,SG Hirschaid/Strullendorf,97,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
42.,Dewberry,Darreon,SpVgg Rattelsdorf,94,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
43.,Mc Duffie,Deon,TTL uniVersa Bamberg 2,87,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
44.,Mühling,Moritz,FC messingschlager Baunach,82,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
45.,Dulleck,Carsten,BBC Bayreuth,82,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
46.,Nehler,Oliver,BBC Bayreuth,78,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
47.,Eichelsdörfer,Kevin,FV Basketballstiftung Bamberg,76,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
48.,Aumüller,Dominik,FC messingschlager Baunach,74,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
49.,Müller,Philipp,BBC Bayreuth,68,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
50.,Rüb,Lukas,DJK Bamberg,68,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
51.,Hwastunow,Patrick,Post-SV Bamberg,68,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
52.,Müller,Robert,SG Hirschaid/Strullendorf,67,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
53.,Nowak,Kamil,Post-SV Bamberg,66,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
54.,Schlund,Christoph,FC messingschlager Baunach,66,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
55.,Weigel,Johannes,SG Hirschaid/Strullendorf,65,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
56.,Wetter,James Johannes,SpVgg Rattelsdorf,65,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
57.,Pfister,Marius,FC messingschlager Baunach,61,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
58.,Zach,Alexander,TTL uniVersa Bamberg 2,61,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
59.,Ziegmann,Michael,TTL uniVersa Bamberg,57,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
60.,Blechinger,Johannes,Post-SV Bamberg,56,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
61.,Vonhausen,Lukas,FC messingschlager Baunach,56,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
62.,Poschinger,Felix,Post-SV Bamberg,53,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
63.,Hon,Kevin,TTL uniVersa Bamberg,53,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
64.,Köst,Horst,SpVgg Rattelsdorf,52,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
65.,Dillig,Jan,DJK Bamberg,49,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
66.,Hagen,Hannes,TTL uniVersa Bamberg 2,48,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
67.,Nowak,Konstantin,FC messingschlager Baunach,48,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
68.,Burkholz,Kilian,BBC Bayreuth,47,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
69.,Herzog,Dominik,SG Hirschaid/Strullendorf,47,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
70.,Gorkurov,Stanislaw,SG Hirschaid/Strullendorf,42,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
71.,Lustin,Juri,Post-SV Bamberg,40,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
72.,Hein,Nicolas,Post-SV Bamberg,38,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
73.,Albus,Lorenz,SpVgg Rattelsdorf,38,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
74.,McDuffie,Deon,FV Basketballstiftung Bamberg,36,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
75.,Hirmke,Moritz,FV Basketballstiftung Bamberg,35,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
76.,Postler,Johannes,FC messingschlager Baunach,35,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
77.,Bertelmann,Christoph,Post-SV Bamberg,35,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
78.,Köppel,Michael,TTL uniVersa Bamberg 2,34,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
79.,Stieglitz,Benedikt,DJK Bamberg,33,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
80.,Schneider,Jan,Post-SV Bamberg,33,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
81.,Renner,Stefan,Post-SV Bamberg,32,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
82.,Geisel,Steffen,SpVgg Rattelsdorf,31,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
83.,Rockmann,Manuel,FV Basketballstiftung Bamberg,30,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
84.,Rohland,Jonathan,BBC Bayreuth,30,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
85.,Müller,Benedikt,FV Basketballstiftung Bamberg,30,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
86.,Stieglitz,Simon,DJK Bamberg,28,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
87.,Bastian,Patrick,SG Hirschaid/Strullendorf,24,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
88.,Lauer,Jakob,DJK Bamberg,24,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
89.,Jansen Trejo,Chris,FC messingschlager Baunach,23,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
90.,May,Jonas,TTL uniVersa Bamberg 2,18,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
91.,Burger,Lukas,Post-SV Bamberg,18,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
92.,Bär,Ulrich,BBC Bayreuth,16,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
93.,Braun,Tobias,BBC Bayreuth,16,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
94.,John,Willy,TTL uniVersa Bamberg,16,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
95.,Hofmann,Philipp,FV Basketballstiftung Bamberg,15,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
96.,Kämper,Thomas,FV Basketballstiftung Bamberg,15,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
97.,Zenkel,Thomas,TTL uniVersa Bamberg 2,15,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
98.,Peter,Matthias,Post-SV Bamberg,14,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
99.,Betz,Bastian,FV Basketballstiftung Bamberg,13,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
100.,Gehring,Andreas,DJK Bamberg,13,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
101.,Menzel,Emanuel,FV Basketballstiftung Bamberg,12,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
102.,Wagner,Roland,FC messingschlager Baunach,12,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
103.,Nowak,Kamil,FV Basketballstiftung Bamberg,11,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
104.,Zillinger,Wolfgang,DJK Bamberg,10,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
105.,Hoffmann,Tobias,FV Basketballstiftung Bamberg,9,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
106.,Fröschlein,Johannes,SpVgg Rattelsdorf,9,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
107.,Rosenthal,Matthias,FV Basketballstiftung Bamberg,7,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
108.,Nötzold,Philipp,BBC Bayreuth,6,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
109.,Sterzinger,Michael,TTL uniVersa Bamberg,6,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
110.,Lösel,David,FC messingschlager Baunach,6,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
111.,Spörlein,Philipp,FV Basketballstiftung Bamberg,6,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
112.,Riesner,J.,FV Basketballstiftung Bamberg,5,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
113.,Schiel,Maximilian,FC messingschlager Baunach,5,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
114.,Hagen,Hannes,FV Basketballstiftung Bamberg,4,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
115.,Neumüll,Franz,BBC Bayreuth,4,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
116.,Saulich,Christian,TTL uniVersa Bamberg,3,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
117.,Glas,Maximilian,TTL uniVersa Bamberg,2,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
118.,Haupt,Tobias,TTL uniVersa Bamberg,2,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
119.,Hein,N.,FV Basketballstiftung Bamberg,2,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
120.,Walde,Steffen,FV Basketballstiftung Bamberg,2,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
121.,Müller,Maximilian,SG Hirschaid/Strullendorf,2,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
122.,John,Randy,TTL uniVersa Bamberg,2,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
123.,Bayer,Tobias,SG Hirschaid/Strullendorf,1,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
124.,Daumler,Florian,FV Basketballstiftung Bamberg,1,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
125.,Klingler,Armin,SpVgg Rattelsdorf,1,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
Statistikdaten (Saison: 2004/2005) - Bezirksliga U16 männlich (U16 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2004/2005) - Bezirksliga U16 männlich (U16 Oberfranken),Statistikdaten (Saison: 2004/2005) - Bezirksliga U16 männlich (U16 Oberfranken),Team Statistiken,Beste Werfer/innen,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
Beste Werfer/innen,Top 10,Top 25,Alle,,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,273,2004,Oberfranken,Bezirksliga,U16,männlich,Bezirksliga U16 männlich,
- alle Mannschaften -TSV Breitengüßbachabsolut /relativ10-25- alleStand: nicht verfügbar,- alle Mannschaften -TSV Breitengüßbachabsolut /relativ10-25- alleStand: nicht verfügbar,- alle Mannschaften -TSV Breitengüßbach,absolut /relativ,10-25- alle,272,2004,Oberfranken,Bezirksliga,U16,männlich,Meisterschaft U16 männlich,
- alle Mannschaften -TSV Breitengüßbachabsolut /relativ10-25- alleStand: nicht verfügbar,- alle Mannschaften -TSV Breitengüßbach,absolut /relativ,10-25- alle,Stand: nicht verfügbar,272,2004,Oberfranken,Bezirksliga,U16,männlich,Meisterschaft U16 männlich,
- alle Mannschaften -TSV Breitengüßbach,absolut /relativ,10-25- alle,Stand: nicht verfügbar,,272,2004,Oberfranken,Bezirksliga,U16,männlich,Meisterschaft U16 männlich,
Statistikdaten (Saison: 2004/2005) - Meisterschaft U16 männlich (U16 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2004/2005) - Meisterschaft U16 männlich (U16 Oberfranken),Statistikdaten (Saison: 2004/2005) - Meisterschaft U16 männlich (U16 Oberfranken),Team Statistiken,Beste Werfer/innen,272,2004,Oberfranken,Bezirksliga,U16,männlich,Meisterschaft U16 männlich,
Beste Werfer/innen,Top 10,Top 25,Alle,,272,2004,Oberfranken,Bezirksliga,U16,männlich,Meisterschaft U16 männlich,
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,272,2004,Oberfranken,Bezirksliga,U16,männlich,Meisterschaft U16 männlich,
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,272,2004,Oberfranken,Bezirksliga,U16,männlich,Meisterschaft U16 männlich,
- alle Mannschaften -BBC BayreuthBBC CoburgDJK BambergDJK Bamberg 2SC KemmernSpVgg StegaurachTSV EbermannstadtTSV LudwigsstadtTTL uniVersa Bamberg 2absolut /relativ10-25- alleStand: 22.02.2005,- alle Mannschaften -BBC BayreuthBBC CoburgDJK BambergDJK Bamberg 2SC KemmernSpVgg StegaurachTSV EbermannstadtTSV LudwigsstadtTTL uniVersa Bamberg 2absolut /relativ10-25- alleStand: 22.02.2005,- alle Mannschaften -BBC BayreuthBBC CoburgDJK BambergDJK Bamberg 2SC KemmernSpVgg StegaurachTSV EbermannstadtTSV LudwigsstadtTTL uniVersa Bamberg 2,absolut /relativ,10-25- alle,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
- alle Mannschaften -BBC BayreuthBBC CoburgDJK BambergDJK Bamberg 2SC KemmernSpVgg StegaurachTSV EbermannstadtTSV LudwigsstadtTTL uniVersa Bamberg 2absolut /relativ10-25- alleStand: 22.02.2005,- alle Mannschaften -BBC BayreuthBBC CoburgDJK BambergDJK Bamberg 2SC KemmernSpVgg StegaurachTSV EbermannstadtTSV LudwigsstadtTTL uniVersa Bamberg 2,absolut /relativ,10-25- alle,Stand: 22.02.2005,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
- alle Mannschaften -BBC BayreuthBBC CoburgDJK BambergDJK Bamberg 2SC KemmernSpVgg StegaurachTSV EbermannstadtTSV LudwigsstadtTTL uniVersa Bamberg 2,absolut /relativ,10-25- alle,Stand: 22.02.2005,,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
1.,Braun,Karina Petra,SpVgg Stegaurach,420,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
2.,Zwiers,Anna,SC Kemmern,291,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
3.,Daghan,Sevda,BBC Coburg,271,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
4.,Jansen,Andrea,DJK Bamberg,263,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
5.,Schäfer,Carina,SC Kemmern,235,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
6.,Vogel,Kristina,SpVgg Stegaurach,230,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
7.,Ehm,Nadine,DJK Bamberg 2,218,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
8.,Mullenax,Jessica,SC Kemmern,211,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
9.,Stößel,Lisa,DJK Bamberg,208,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
10.,Ulbrich,Verena,DJK Bamberg,182,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
11.,Lohneiß,Tonia,DJK Bamberg,178,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
12.,Politz,Juliane,DJK Bamberg,172,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
13.,Leykam,Leonie,SpVgg Stegaurach,168,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
14.,Petry,Rebecca,BBC Coburg,164,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
15.,Serr,Annika,TSV Ebermannstadt,152,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
16.,Fraaß,Cleo,BBC Coburg,149,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
17.,Müller,Sarah,BBC Coburg,138,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
18.,Bornschlegl,Madeleine,SpVgg Stegaurach,129,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
19.,Anzenhofer,Antonia,DJK Bamberg 2,120,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
20.,Von Rosenberg,Carla,BBC Coburg,108,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
21.,Woloschin,Maria,DJK Bamberg 2,97,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
22.,Narr,Isabelle,DJK Bamberg,94,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
23.,Geck,Theresa,TSV Ebermannstadt,93,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
24.,Bühler,Eva,DJK Bamberg 2,86,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
25.,Rupprecht,Anika,BBC Bayreuth,81,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
26.,Endres,Magdalena,SC Kemmern,80,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
27.,Schmitt,Daniela,SC Kemmern,77,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
28.,Wagner,Stefanie,SC Kemmern,75,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
29.,Yasar,Hatice,BBC Coburg,74,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
30.,Glaser,Christiana,BBC Bayreuth,73,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
31.,Fischer,Johanna,DJK Bamberg 2,72,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
32.,Gut,Kathrin,DJK Bamberg,66,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
33.,Weiss,Theresa,BBC Bayreuth,62,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
34.,Winkler,Anne,BBC Bayreuth,58,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
35.,Kehl,Hanna,DJK Bamberg 2,56,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
36.,Großmann,Carina,TSV Ludwigsstadt,54,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
37.,Friedrich,Sabine,TSV Ebermannstadt,52,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
38.,Endres,Sabine,SC Kemmern,51,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
39.,Hetz,Christina,TSV Ludwigsstadt,44,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
40.,Rupprecht,Catarina,BBC Bayreuth,44,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
41.,Seebald,Anna-Theresa,SpVgg Stegaurach,43,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
42.,Krebs,Leonie,DJK Bamberg 2,42,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
43.,Striegel,Stella,TSV Ebermannstadt,41,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
44.,Porst,Katharina,SC Kemmern,41,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
45.,Schwab,Laura,TSV Ludwigsstadt,41,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
46.,Mullenax,Michelle,SC Kemmern,41,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
47.,Heidenreich,Julia,BBC Bayreuth,37,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
48.,Großmann,Annkatrin,TSV Ludwigsstadt,37,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
49.,Agatz,Tanja,SpVgg Stegaurach,37,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
50.,Durmann,Ann-Katrin,SC Kemmern,37,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
51.,Sauber,Sophia,BBC Coburg,37,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
52.,Hepple,Veronika,DJK Bamberg,34,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
53.,Jefferson,Melanie,BBC Bayreuth,33,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
54.,Kraus,Heike,DJK Bamberg,32,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
55.,Wollny,Hannah,BBC Bayreuth,32,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
56.,Treuner,Amelie,TSV Ludwigsstadt,28,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
57.,Spindler,Kathrin,SpVgg Stegaurach,27,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
58.,Cicchetti,Nadine,SpVgg Stegaurach,27,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
59.,Herbach,Carolin,TSV Ebermannstadt,26,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
60.,Pagaci,Serpil,TSV Ludwigsstadt,23,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
61.,Anebad,Lisa,DJK Bamberg,22,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
62.,Köhler,Daniela,BBC Coburg,22,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
63.,Durmann,Larissa,SC Kemmern,22,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
64.,Kraus,Marion,SC Kemmern,20,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
65.,Ramisch,Theresa,DJK Bamberg 2,18,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
66.,Klemm,Julia,TSV Ebermannstadt,17,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
67.,Rüpplein,Mona,SpVgg Stegaurach,17,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
68.,Cal,Selin,BBC Coburg,16,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
69.,Morgenstern,Eva-Maria,BBC Bayreuth,16,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
70.,Hackenschmidt,Lisa,BBC Bayreuth,14,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
71.,Schreiber,Jana,DJK Bamberg 2,13,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
72.,Beyer,Christina,BBC Bayreuth,13,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
73.,Martin,Anna,TSV Ludwigsstadt,12,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
74.,Lesch,Svenja,BBC Coburg,12,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
75.,Liatsa,Athina,TSV Ebermannstadt,10,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
76.,Meusel,Elisa,TSV Ludwigsstadt,9,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
77.,Walter,Carina,TSV Ebermannstadt,9,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
78.,Wendler,Svenja,SpVgg Stegaurach,9,277,2004,Oberfranken,Bezirksliga,U16,weiblich,Bezirksliga U16 weiblich,
